_id,details,name,photos,price
,"[{'Вес, кг': '4.7', 'Страна производства': 'Польша', 'Гарантия (лет)': '5.', 'Ширина (см)': '32', 'Длина (см)': '143', 'Тип продукта': 'Гладильная доска', 'Марка': 'RORETS', 'Максимальная высота (см)': '143'}]","Доска гладильная Rorets Next 9738-01000, 32х112 см цвет белый","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93407214.jpg', 'path': 'full/864d2351455de0bf1b7a826ff43b25cc44192127.jpg', 'checksum': '4c08c056b07d2d273e6e82da1fc57c5b', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/93407214.jpg', 'path': 'full/d7c9732c335b6fc43b4fbedd6717e3055233ac6c.jpg', 'checksum': '0a89e3b704eef5888f446b65a5a429a9', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/93407214.jpg', 'path': 'full/c85e949cbc7b532a2dca875db13a224ab688d3d7.jpg', 'checksum': '52fef3a7b06081edea0fa40d24644f17', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/93407214.jpg', 'path': 'full/d9647351ab0049b0d467d8fa708b674ebb0c0640.jpg', 'checksum': '7c2b5a0e6ba794e685b9eeb50c4bad89', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/93407214.jpg', 'path': 'full/558731fa6291446e48755c766e1db62e30430592.jpg', 'checksum': '20f0ffcbbf717cf890f9161e0d0d4ca1', 'status': 'downloaded'}]",2719
,"[{'Вес, кг': '5.5', 'Страна производства': 'Украина', 'Гарантия (лет)': '0.', 'Ширина (см)': '38', 'Длина (см)': '120', 'Тип продукта': 'Гладильная доска', 'Марка': 'EUROGOLD', 'Максимальная высота (см)': '90'}]","Доска Гладильная  A4 ""Ok Plus Diagon Eclipse"" 120 Х 38 См (1)  Дсп ""Eurogold""","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038261.jpg', 'path': 'full/07fb064a3aab4a70af469ddf8385184bdd130f5c.jpg', 'checksum': '6ec17709b5df87ee61920c8d294fc47b', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038261.jpg', 'path': 'full/6d546d6f8489cadec98f93427abc29708b3edf82.jpg', 'checksum': '1be786f301a1cc84712ba3a0cf6afbab', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038261.jpg', 'path': 'full/a1991125d42900d1f64b2329aa72a2952f70006f.jpg', 'checksum': 'c1036f031d284171f0ae4e23e484d5d5', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038261.jpg', 'path': 'full/09998b5175624ab319d21aedc28bf94b4ea261df.jpg', 'checksum': '912777b31464447f22d7ca23f4f8682f', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038261.jpg', 'path': 'full/a3ded80fb892b65ad8f5cfd313d81056747d1c61.jpg', 'checksum': 'f75afff0255ebcb40b0e3f5de86850fc', 'status': 'downloaded'}]",1708
,"[{'Вес, кг': '6.94', 'Страна производства': 'Россия', 'Гарантия (лет)': '0', 'Ширина (см)': '40.0', 'Длина (см)': '122.0', 'Тип продукта': 'Гладильная доска', 'Особенности продукта': 'Встроенная розетка, Держатель для шнура', 'Марка': 'NIKA', 'Регулируемая высота (см х см)': 'регулировка до 90 см', 'Максимальная высота (см)': '90.0'}]",Гладильная доска Ника-9,"[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82615495.jpg', 'path': 'full/60befc24bd0c473677bda2802d1d2fce5c81e556.jpg', 'checksum': '8f1f5d927b5dca9a758d778f78f0aa47', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82615495.jpg', 'path': 'full/a05fbaf4c7be2e5aec3afbb2e5a8dcbbb068e767.jpg', 'checksum': '919af2d08e2071d8e4d2a2cfd272bcef', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/82615495.jpg', 'path': 'full/7abb60265a5105939e6669ef6f6a661deef97be0.jpg', 'checksum': '3bf05faca1de4a63d8479a35472d170b', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/82615495.jpg', 'path': 'full/d99f33aa8e5128caeda9373980b73ac33eb401a9.jpg', 'checksum': '35694dfc22cfb1f4cd0f183098e74b36', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/82615495.jpg', 'path': 'full/f197ccef836e35a260049f9d40b4eef8224bb719.jpg', 'checksum': '7985c8083d854fd52871208bfcedeaed', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_01.jpg', 'path': 'full/eaa3339c29b07e7ce829fc561d3a7720e6621a1d.jpg', 'checksum': '3bc5f3ba76ed6047daa8558a707231e1', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_01.jpg', 'path': 'full/9a271e0667342ad7c9ba349af1b48517c013ee3f.jpg', 'checksum': '49bdebb816c99fd1330a0257ccd7c2dc', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_01.jpg', 'path': 'full/3861e906f597487a7d35ece0c965f1f433c7aeb2.jpg', 'checksum': 'f3aec47becebc52cc5256cccffb32032', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_01.jpg', 'path': 'full/d47339d29845ace2f6e2280583ebcbec9705ca04.jpg', 'checksum': 'a2c74310aa70ae832afc631cddb2c69b', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_01.jpg', 'path': 'full/b1744f489e13c8b4f31e37565da5d1bd58926bbd.jpg', 'checksum': '6c4cd88c8a6ddd80d0ee4293e6d84b62', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_02.jpg', 'path': 'full/e3725a9e5a9c52a16b636f826de72e319507f9bf.jpg', 'checksum': 'a4a202f665ef410b69b2aff168b7e460', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_02.jpg', 'path': 'full/1bfd9341f164c353e6dfa60cd80b4bd7dbc8b9a3.jpg', 'checksum': 'b8c51af0720f79cfa5eeee4493d894b7', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_02.jpg', 'path': 'full/cc0780505b27ca8b948bacd500f6a4d603e8fcf2.jpg', 'checksum': 'aa2abbdcea86e0eb0417c25ede924855', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_02.jpg', 'path': 'full/e4353ce63dc61ad31cc40b8b9c63ae1ed54e49e4.jpg', 'checksum': '7469bd893477cc2a6a65ccad2ff81969', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_02.jpg', 'path': 'full/a4f2bfb185c00704af50c18e9f31043de09a958d.jpg', 'checksum': 'ef92bb719cb7574fef53ed47b1610298', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_03.jpg', 'path': 'full/68e2fb96975bb94c1dbfd28bfe3f30f0de0443fb.jpg', 'checksum': '09be57ff12e306472b4e96cdab392b59', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_03.jpg', 'path': 'full/938975d1111ed6d1445358245ecc3b91a7239c82.jpg', 'checksum': '7dabe5620cbd03fd70fb86cf00992967', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_03.jpg', 'path': 'full/fdb8e394fc7d5df7c64b4c914d0c0f0d5db53033.jpg', 'checksum': '91398472c95b5bf9f4d9bf03d8f29db4', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_03.jpg', 'path': 'full/6c7691bc4422c297b4743d95e51241797cea479d.jpg', 'checksum': 'a6c6610b82108f85fb45a0aa44d58071', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_03.jpg', 'path': 'full/66b65f498c5dae705b6711795715e41aad921e02.jpg', 'checksum': 'a21b3eca9bc6cc7a04d1fd5699d5e107', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_04.jpg', 'path': 'full/8192bf0011180f0162a9803fd2b6623cae2fb422.jpg', 'checksum': '22015f81c262d0812a74ec3231d8f267', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_04.jpg', 'path': 'full/2d90f9619dd94a65a4b741c3c28f9f5df82ba357.jpg', 'checksum': '47c303e874f5df9ad48b0ac5b0366add', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_04.jpg', 'path': 'full/1ca52a1601df02e284428502fe8c124b69241853.jpg', 'checksum': '5a97791838170ee86fe405d44902e3c8', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_04.jpg', 'path': 'full/b045132e67f142997b557a45e1e0ba54191f8349.jpg', 'checksum': '675f043195c13c09a09dcd1c20ecf8de', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/82615495_04.jpg', 'path': 'full/b264672a0d137fa82d59e22bbb6f796059ced45e.jpg', 'checksum': '29caf8b14eaa27096e31e479dacaf5fe', 'status': 'downloaded'}]",2845
,"[{'Вес, кг': '5.5', 'Страна производства': 'Украина', 'Гарантия (лет)': '0.', 'Ширина (см)': '38', 'Длина (см)': '120', 'Тип продукта': 'Гладильная доска', 'Марка': 'EUROGOLD', 'Максимальная высота (см)': '90'}]","Доска Гладильная  A5 ""Ok Plus Digits Blue"" 120 Х 38 См (1)  Дсп ""Eurogold""","[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038262.jpg', 'path': 'full/78906dbdc77141289ae4c038bd5db1fea551f37a.jpg', 'checksum': '223070a560d837d0f11e63bc5f3f49c9', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038262.jpg', 'path': 'full/d02202a26fa1c230c5730a3dada9790bc66ed9d0.jpg', 'checksum': '47686fb27aec75a76df71237afa5b18f', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038262.jpg', 'path': 'full/1c31580129faa1f87b3cd502f98836138108a67d.jpg', 'checksum': '2a3a4093aab988c31352d159df44ed5f', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038262.jpg', 'path': 'full/c99554084397f8eb2e29f30e0004d56974d808a4.jpg', 'checksum': '6ecebdb611d7600fc83103f6307d7c8a', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038262.jpg', 'path': 'full/2e77b6f368990dea46398e1d60511c238117cf83.jpg', 'checksum': '6668415a4ba1175274642aac508ff7be', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_01.jpg', 'path': 'full/1235684821f2c2b35142b4f477d46406e5cf866e.jpg', 'checksum': 'd2afe8c919482b7fd6c8798b6bcfbcaa', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_01.jpg', 'path': 'full/cfad6ae0f61ab6317d7e2f25e453141ea3989aa0.jpg', 'checksum': '65d55a57530d39592d212caf2df06baa', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_01.jpg', 'path': 'full/2d535641c4130e22055ab5f78d57926d6df55dd4.jpg', 'checksum': '6d10ba69e9a21204c0970dd9da3c2720', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_01.jpg', 'path': 'full/9d45e671bf3410b969ad99e093d9f1147c486c97.jpg', 'checksum': '754db3e38fb6b9d73d55c40f91476d21', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_01.jpg', 'path': 'full/7760a4f978729beddd4d47aae53b128612d45fc1.jpg', 'checksum': 'e1610ea42d66aacfdbff3f1dbf19e231', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_02.jpg', 'path': 'full/e9570f31ed37cf80ad65176e7560837ebfa719b0.jpg', 'checksum': 'a319fce28d3825ffe6541abb79eff0af', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_02.jpg', 'path': 'full/8a3b86f45cc0ec5b3168478baa18a417be07a8ef.jpg', 'checksum': '51338b6220e1abaf80ab939fd7d7031c', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_02.jpg', 'path': 'full/84103b7aa32dd9fdda75b19a6a7e46e2661e9d4e.jpg', 'checksum': '43c68de3a2a9ad2b91cfade137043f77', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_02.jpg', 'path': 'full/2bf1879b1ce090bd515c4da46a31ff6d8ae49cdd.jpg', 'checksum': '6f73caa557b7f631129c5fa3dd99d9de', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038262_02.jpg', 'path': 'full/53836df6a7333fa2d659ec370ec749d673291e35.jpg', 'checksum': '5080d6813a34e74c375230606efc2caa', 'status': 'downloaded'}]",1708
,"[{'Вес, кг': '7.0', 'Страна производства': 'Россия', 'Гарантия (лет)': '0.', 'Модель продукта': '215519', 'Ширина (см)': '40', 'Длина (см)': '122', 'Тип продукта': 'Гладильная доска', 'Марка': 'NIKA', 'Максимальная высота (см)': '90'}]",Гладильная доска NIKA 215519,"[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90046678.jpg', 'path': 'full/a9489a90902697173a547b9e540ade416a5bf233.jpg', 'checksum': '8380125030368f1a1d8d5eda42c7d3d3', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90046678.jpg', 'path': 'full/15faacb24e50b1d9a24b75e015e8549c0fe376a2.jpg', 'checksum': 'aa3b9c9de4d68ed897cac74ed35f0b7e', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90046678.jpg', 'path': 'full/b275d65616d6839830d4cc23206abb151be30917.jpg', 'checksum': 'bf2d8642c3870b733b711d7e5f0ed7db', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90046678.jpg', 'path': 'full/5e1021a394d456214dd7f2071e324d04a5213397.jpg', 'checksum': '7b28ccb954358d456c502348b80c09f0', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90046678.jpg', 'path': 'full/501cca1332b4137e065b4f9e31cb6a2f08fde054.jpg', 'checksum': '9f5fa2e7c8cda7f8b187b0b241c0c71d', 'status': 'downloaded'}]",2226
,"[{'Вес, кг': '7.0', 'Страна производства': 'Россия', 'Гарантия (лет)': '0.', 'Ширина (см)': '40', 'Длина (см)': '122', 'Тип продукта': 'Гладильная доска', 'Марка': 'NIKA', 'Максимальная высота (см)': '90'}]",Гладильная доска NIKA 211333 90х122х40 см,"[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038312.jpg', 'path': 'full/bd651772b821464001a64d0359ea0718e368c220.jpg', 'checksum': '83c5a538f7d74fbd828e8aca2f02fb1c', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038312.jpg', 'path': 'full/2b53831a45db17598ba58d91799cf550c6430367.jpg', 'checksum': '5ecec568643e98535f4cd98a7a2f5176', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038312.jpg', 'path': 'full/fde14ec85f159d85c5b71606cece830ece8f67f7.jpg', 'checksum': '77dbaa4a4988089bc536fdb8c15ec2e5', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038312.jpg', 'path': 'full/25bafb495c90aa8b905e388a614877a94cca27d4.jpg', 'checksum': 'baffc0fac6e3f317742c646a1468a73a', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038312.jpg', 'path': 'full/c534035003d9bb21465986ec46e514d8fa3e1fd9.jpg', 'checksum': 'f394dc1ed79b27df4b413f6dc3b94398', 'status': 'downloaded'}]",2226
,"[{'Вес, кг': '7.0', 'Страна производства': 'Россия', 'Гарантия (лет)': '0.', 'Ширина (см)': '40', 'Длина (см)': '122', 'Тип продукта': 'Гладильная доска', 'Марка': 'NIKA', 'Максимальная высота (см)': '90'}]",Гладильная доска NIKA 211335 90х122х40 см,"[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038313.jpg', 'path': 'full/1a0a44dc35c33462ee61ef54452f8e063a0fb343.jpg', 'checksum': 'ef775a60e113df503c995cf8d8ee9606', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038313.jpg', 'path': 'full/5804b657a6d501bbc097515f5547a1169bad2509.jpg', 'checksum': '8fe60aa516c064258bff63b5ab4ff6c4', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038313.jpg', 'path': 'full/29eec45ea29fd2b55bfc92d22812e68700cb17ec.jpg', 'checksum': '3bd4b7f6d96fbe9250b0ddcb223b27b2', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038313.jpg', 'path': 'full/bc82c7661ae2c12d49eace44afc9b02e123380fc.jpg', 'checksum': '6996c8ec04a13aaf4b36ae71eb69ced4', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038313.jpg', 'path': 'full/e185cf9667fc95345a0d03326eb1d9109b26e23b.jpg', 'checksum': '6540073ccce76b31b2d3038be4bb9c8c', 'status': 'downloaded'}]",2226
,"[{'Вес, кг': '7.0', 'Страна производства': 'Россия', 'Гарантия (лет)': '0.', 'Ширина (см)': '40', 'Длина (см)': '122', 'Тип продукта': 'Гладильная доска', 'Марка': 'NIKA', 'Максимальная высота (см)': '90'}]",Гладильная доска NIKA 215517 90х122х40 см,"[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038327.jpg', 'path': 'full/053712c7f87599babbf9eec2cccf8bb4c7099c53.jpg', 'checksum': '0a48fb5ee20da9d445a3c3a0e184e018', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038327.jpg', 'path': 'full/b3d22c85bfed1725aa4d49d74895865ee5f88b7d.jpg', 'checksum': 'e3ef227cba28f8811dab65937cb0e8ac', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038327.jpg', 'path': 'full/b99ab6a0ac91dbf9a0f199f47896516e572696b7.jpg', 'checksum': 'c429f0212193524f6ba11f022e10c5cc', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038327.jpg', 'path': 'full/e9e8a905cbabfe413e3dad17e8e3f909d2441231.jpg', 'checksum': 'a65cd75862086e6eaafd63b387089be5', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038327.jpg', 'path': 'full/88fc704fba5a9a48520037d8e03d6d04b2b8c87a.jpg', 'checksum': '3b3d130212945629430e5c73b900918b', 'status': 'downloaded'}]",2226
,"[{'Вес, кг': '5.2', 'Страна производства': 'Россия', 'Гарантия (лет)': '0.', 'Ширина (см)': '35', 'Длина (см)': '122', 'Тип продукта': 'Гладильная доска', 'Марка': 'NIKA', 'Максимальная высота (см)': '80'}]",Гладильная доска NIKA 20732 80х122х35 см,"[{'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/90038325.jpg', 'path': 'full/3633e0b7cedbc6956da6029aa3222fe8b34f557f.jpg', 'checksum': 'd0a1f27d0466f495a30ed7838e41a8b4', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_1200,h_1200,c_pad,b_white,d_photoiscoming.png/LMCode/90038325.jpg', 'path': 'full/b44a0f542315a7ae9d4348bbd3902a89d18ec262.jpg', 'checksum': 'eecd961d88d18284546577979a98e4fd', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_600,h_600,c_pad,b_white,d_photoiscoming.png/LMCode/90038325.jpg', 'path': 'full/3dd11c2a251c5b2105a2759f855c69a8214ad3de.jpg', 'checksum': '89c2d104f056c81cd57de6d04800d409', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_800,h_800,c_pad,b_white,d_photoiscoming.png/LMCode/90038325.jpg', 'path': 'full/01cf23d26971cab0a189b93c5e5b7d9cfe39791e.jpg', 'checksum': '830d4767057e5d62dd2fbab79227c9fa', 'status': 'downloaded'}, {'url': 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_auto,w_400,h_400,c_pad,b_white,d_photoiscoming.png/LMCode/90038325.jpg', 'path': 'full/67ac3c4c7aab62d24516251ba88a96db1993a832.jpg', 'checksum': '6c7ad6a382d81a532894164131b024af', 'status': 'downloaded'}]",1337
